time;approach;version;n_envs;max_mean_reward;mean_reward;epoch;epochs;attempt;total_timesteps;filename
1702468100.8529432;PPO;env;4;2.6287167462990317;[2.62653441 2.62687601 2.62871675 2.62719608];169;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702468438.8198373;PPO;env;4;2.6287439678510713;[2.62652186 2.6269737  2.62874397 2.62714628];170;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702468781.5801587;PPO;env;4;2.628651775744989;[2.62662072 2.6271161  2.62865178 2.62730044];171;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702469119.4208636;PPO;env;4;2.6287143236547905;[2.62657623 2.62710363 2.62871432 2.62721979];172;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702469456.8005488;PPO;env;4;2.628767144921533;[2.62663391 2.62710216 2.62876714 2.62729691];173;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702469797.1431634;PPO;env;4;2.62874503434122;[2.62673769 2.62698746 2.62874503 2.62756468];174;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702470135.3116486;PPO;env;4;2.6286897388825183;[2.62652857 2.6271004  2.62868974 2.62746673];175;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702470473.942194;PPO;env;4;2.6284689989143604;[2.62652824 2.62706154 2.628469   2.62739337];176;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702470813.3230112;PPO;env;4;2.6284369905555116;[2.62662291 2.627076   2.62843699 2.62742688];177;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702471153.284252;PPO;env;4;2.6284284825531223;[2.62669799 2.62721941 2.62842848 2.62742268];178;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702471495.9288647;PPO;env;4;2.628557804476195;[2.62668666 2.62735141 2.6285578  2.62750981];179;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702471838.635897;PPO;env;4;2.6286097534490076;[2.62651157 2.62746098 2.62860975 2.62760494];180;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702472175.0928438;PPO;env;4;2.628638123027473;[2.62645682 2.62743168 2.62863812 2.62763833];181;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702472511.017166;PPO;env;4;2.628686099528578;[2.62652082 2.62744004 2.6286861  2.62758227];182;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702472847.7578845;PPO;env;4;2.6287840526092383;[2.62651022 2.62737569 2.62878405 2.62757572];183;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702473195.5824318;PPO;env;4;2.6287235064137895;[2.62650845 2.62751168 2.62872351 2.62773465];184;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702473528.931367;PPO;env;4;2.6287367191817657;[2.62655857 2.6275646  2.62873672 2.62778806];185;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702473852.6636233;PPO;env;4;2.628917042235508;[2.62659639 2.62758231 2.62891704 2.62773432];186;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702474174.0613258;PPO;env;4;2.628828326957894;[2.62647656 2.62769008 2.62882833 2.62779984];187;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702474517.0457082;PPO;env;4;2.6287428914379896;[2.62645919 2.6276316  2.62874289 2.62780306];188;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702474863.101136;PPO;env;4;2.6286459145673393;[2.62654126 2.62752614 2.62864591 2.62776291];189;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702475198.1713269;PPO;env;4;2.6287304973696224;[2.6264586  2.6275566  2.6287305  2.62781107];190;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702475525.4275043;PPO;env;4;2.6287694550576566;[2.62638891 2.62759134 2.62876946 2.62792981];191;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702475858.8450048;PPO;env;4;2.62881179656093;[2.62627455 2.62760899 2.6288118  2.62789279];192;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702476201.572788;PPO;env;4;2.6288803788372435;[2.62626713 2.62769896 2.62888038 2.62791843];193;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702476547.544722;PPO;env;4;2.6288862960078188;[2.62636982 2.62755006 2.6288863  2.62783064];194;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702476881.7390182;PPO;env;4;2.6289105141622184;[2.62631315 2.62747007 2.62891051 2.6278081 ];195;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702477215.7196627;PPO;env;4;2.6290020373881386;[2.62639998 2.6274772  2.62900204 2.62774563];196;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702477560.2187061;PPO;env;4;2.6288557168463984;[2.62640629 2.6273536  2.62885572 2.62775682];197;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702477905.3840578;PPO;env;4;2.628744453404934;[2.62641404 2.62739763 2.62874445 2.62782451];198;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702478249.3390443;PPO;env;4;2.6286750925894786;[2.62638485 2.62732228 2.62867509 2.62779503];199;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702478593.5797987;PPO;env;4;2.6287865951516;[2.62644976 2.62742728 2.6287866  2.62784097];200;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702478940.1644087;PPO;env;4;2.6287747677813713;[2.62637762 2.62737149 2.62877477 2.62778641];201;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702479284.5951536;PPO;env;4;2.628846861522239;[2.62650983 2.62727039 2.62884686 2.62788129];202;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702479632.15857;PPO;env;4;2.628779056641511;[2.62650686 2.62731043 2.62877906 2.62783948];203;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702479978.4240465;PPO;env;4;2.628891903981452;[2.62663114 2.62727604 2.6288919  2.62789956];204;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702480325.0206604;PPO;env;4;2.6289313393530196;[2.62672564 2.62732082 2.62893134 2.62800845];205;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702480672.703735;PPO;env;4;2.6289388153969506;[2.62662333 2.62737731 2.62893882 2.62794303];206;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702481023.0789552;PPO;env;4;2.628935969210145;[2.62663625 2.62731286 2.62893597 2.62792109];207;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702481375.6349957;PPO;env;4;2.628989967324149;[2.62642052 2.62734857 2.62898997 2.62793955];208;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702481723.3713987;PPO;env;4;2.6289091580831565;[2.62642489 2.62733446 2.62890916 2.62789575];209;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702482069.428048;PPO;env;4;2.6289281895374934;[2.62635489 2.6273181  2.62892819 2.62781914];210;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702482418.0299592;PPO;env;4;2.6290415321394067;[2.62631699 2.62734766 2.62904153 2.62791066];211;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702482768.0322533;PPO;env;4;2.6290756388289296;[2.62621637 2.62725638 2.62907564 2.62791895];212;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702483118.7534828;PPO;env;4;2.629199503552932;[2.62630715 2.62735495 2.6291995  2.62780824];213;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702483468.4145489;PPO;env;4;2.6292232320100055;[2.62642455 2.62746875 2.62922323 2.62763364];214;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702483819.4628644;PPO;env;4;2.6291101757776185;[2.62646727 2.62741621 2.62911018 2.62765045];215;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702484167.117905;PPO;env;4;2.6291683932505006;[2.62661552 2.62738951 2.62916839 2.62761814];216;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702484518.8084853;PPO;env;4;2.629141394712634;[2.62653547 2.6272988  2.62914139 2.62765838];217;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702484867.7102978;PPO;env;4;2.6291064969870677;[2.62655863 2.62728936 2.6291065  2.62760544];218;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702485217.0461178;PPO;env;4;2.6291519435690938;[2.62647513 2.62722527 2.62915194 2.62758691];219;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702485563.8110304;PPO;env;4;2.629143992048926;[2.62647639 2.62725834 2.62914399 2.6277435 ];220;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702485916.2883494;PPO;env;4;2.62902164671212;[2.62648374 2.62719283 2.62902165 2.62776721];221;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702486261.6318784;PPO;env;4;2.6290411717083315;[2.62627225 2.62726689 2.62904117 2.62765513];222;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702486613.1348946;PPO;env;4;2.629083456888665;[2.62628004 2.62739569 2.62908346 2.62771323];223;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702486965.674176;PPO;env;4;2.6292308120041357;[2.62636698 2.62728357 2.62923081 2.62774697];224;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702487325.0455725;PPO;env;4;2.6291843247760234;[2.62633447 2.62726329 2.62918432 2.62778748];225;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702487676.5829823;PPO;env;4;2.6291819164869015;[2.62626442 2.62729591 2.62918192 2.62786832];226;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702488026.8873568;PPO;env;4;2.629235905803137;[2.62626338 2.62729482 2.62923591 2.62788854];227;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702488374.4796183;PPO;env;4;2.629313230501445;[2.62621578 2.62731349 2.62931323 2.6280033 ];228;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702488725.4867346;PPO;env;4;2.6292592267748724;[2.62621516 2.62736626 2.62925923 2.62798522];229;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702489081.0567298;PPO;env;4;2.6291698978761415;[2.62629886 2.62745323 2.6291699  2.62796439];230;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702489437.0656345;PPO;env;4;2.6291787049846755;[2.62639503 2.62744592 2.6291787  2.62801576];231;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702489789.9440744;PPO;env;4;2.629131309492913;[2.62640274 2.6273962  2.62913131 2.62800306];232;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702490142.8468091;PPO;env;4;2.629125771499722;[2.62644397 2.62742481 2.62912577 2.62791601];233;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702490497.336979;PPO;env;4;2.629105486673889;[2.62647084 2.62744889 2.62910549 2.62795441];234;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702490850.4547837;PPO;env;4;2.6291301822551754;[2.62644689 2.62739701 2.62913018 2.62796963];235;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702491202.4339578;PPO;env;4;2.6290905260129382;[2.62650492 2.62741757 2.62909053 2.62801875];236;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702491558.1969738;PPO;env;4;2.629009711944772;[2.62667688 2.62739574 2.62900971 2.62809106];237;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702491911.218442;PPO;env;4;2.6289889691392827;[2.62664885 2.62738392 2.62898897 2.62816799];238;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702492273.705034;PPO;env;4;2.6290575906469433;[2.62660537 2.62736492 2.62905759 2.62833648];239;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702492632.8334324;PPO;env;4;2.629086392672112;[2.62651592 2.62751075 2.62908639 2.62826684];240;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702492992.875219;PPO;env;4;2.629088970880009;[2.62653303 2.62743933 2.62908897 2.6282651 ];241;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702493350.3586223;PPO;env;4;2.629026153768915;[2.62663793 2.62733365 2.62902615 2.6282923 ];242;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702493710.8263073;PPO;env;4;2.6289031955400315;[2.62675432 2.62731916 2.6289032  2.62833414];243;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702494067.9367492;PPO;env;4;2.628878046640044;[2.62674398 2.6273135  2.62887805 2.62835963];244;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702494424.2002616;PPO;env;4;2.628856547488186;[2.62675176 2.62735056 2.62885655 2.62837034];245;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702494783.700331;PPO;env;4;2.6288216910970164;[2.6267668  2.6274884  2.62882169 2.62831773];246;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702495146.2814283;PPO;env;4;2.6287469498224603;[2.6266834  2.62738275 2.62874695 2.62836572];247;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702495507.9317415;PPO;env;4;2.6287156927952187;[2.62659225 2.62736307 2.62871569 2.62844473];248;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702495866.2277362;PPO;env;4;2.628655421648565;[2.62661355 2.6273288  2.62865542 2.62852255];249;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702496229.5021667;PPO;env;4;2.628640197754809;[2.62665681 2.62736419 2.6286402  2.62846344];250;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702496591.8016112;PPO;env;4;2.62856326227332;[2.62661771 2.62723291 2.62856326 2.62852988];251;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702496953.6576407;PPO;env;4;2.628595298112532;[2.62661865 2.62717212 2.6285953  2.62853131];252;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702497313.7969234;PPO;env;4;2.6284918691923576;[2.62659678 2.62721645 2.62849187 2.62845393];253;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702497676.0460594;PPO;env;4;2.6284430347103136;[2.62663782 2.62714612 2.62833558 2.62844303];254;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
1702498037.3590715;PPO;env;4;2.6284344297923288;[2.62660291 2.62710369 2.62839362 2.62843443];255;1000;0;10000.0;./weights/PPO-env-4-CLN.sav
